"A_1" "A_10" "A_11" "A_12" "A_13" "A_14" "A_15" "A_16" "A_17" "A_18" "A_19" "A_2" "A_20" "A_3" "A_4" "A_5" "A_6" "A_7" "A_8" "A_9" "B_1" "B_10" "B_11" "B_12" "B_13" "B_14" "B_15" "B_16" "B_17" "B_18" "B_19" "B_2" "B_20" "B_3" "B_4" "B_5" "B_6" "B_7" "B_8" "B_9" "C_1" "C_10" "C_11" "C_12" "C_13" "C_14" "C_15" "C_16" "C_17" "C_18" "C_19" "C_2" "C_20" "C_3" "C_4" "C_5" "C_6" "C_7" "C_8" "C_9"
"metaphor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"meticulous" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"metropolis" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mirrors" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"moral" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"motivations" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"moves" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"natural" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"offering" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"our" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pacing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"page" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"paths" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"pathways" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"perspectives" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"philosophical" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"plotlines" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"poetic" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"portrays" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"possessing" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"precise" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"preparing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"presenting" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"prevalent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"profoundly" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"propels" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"protagonists" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"provides" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"providing" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"provoking" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"purpose" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"quaint" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"quest" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"questions" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"quests" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"range" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"reading" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"reflect" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"relatable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"relationships" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"renowned" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"resilience" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"resolution" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"respite" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"retreat" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"revealing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"reveling" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"rich" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"risers" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"runners" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"savoring" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"scenes" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"seamlessly" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"selected" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"silent" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
