source,target,cosine_distance
Sc5_B_11,Sc5_A_5,0.032508518532362585
Sc5_B_12,Sc5_A_5,0.017343030428006556
Sc5_B_13,Sc5_A_5,0.020767314918042068
Sc5_B_14,Sc5_A_5,0.033153414778665735
Sc5_B_15,Sc5_A_5,0.026820662602352607
Sc5_B_16,Sc5_A_5,0.030663038486267835
Sc5_B_17,Sc5_A_5,0.029241859086490463
Sc5_B_18,Sc5_A_5,0.02578945745865835
Sc5_B_19,Sc5_A_5,0.021602131446339934
Sc5_B_20,Sc5_A_5,0.033667112890453876
Sc5_C_1,Sc5_A_5,0.016816614321732648
Sc5_C_2,Sc5_A_5,0.01437505512647319
Sc5_C_3,Sc5_A_5,0.009145007613156841
Sc5_C_4,Sc5_A_5,0.012172721257567964
Sc5_C_5,Sc5_A_5,0.000651422604742713
Sc5_C_6,Sc5_A_5,0.03162149726668484
Sc5_C_7,Sc5_A_5,0.0218095840421062
Sc5_C_8,Sc5_A_5,0.022553088248715047
Sc5_C_9,Sc5_A_5,0.02420343024743965
Sc5_C_10,Sc5_A_5,0.025337631187985488
Sc5_C_11,Sc5_A_5,0.03165795511067426
Sc5_C_12,Sc5_A_5,0.01655992867853351
Sc5_C_13,Sc5_A_5,0.021425302446539063
Sc5_C_14,Sc5_A_5,0.03178496018418475
Sc5_C_15,Sc5_A_5,0.02674549214448041
Sc5_C_16,Sc5_A_5,0.030915909668919883
Sc5_C_17,Sc5_A_5,0.028588185749679695
Sc5_C_18,Sc5_A_5,0.025310189299847297
Sc5_C_19,Sc5_A_5,0.023027366069767297
Sc5_C_20,Sc5_A_5,0.03217442575499818
Sc5_A_1,Sc5_A_6,0.03211173897773034
Sc5_A_2,Sc5_A_6,0.020143969663415806
Sc5_A_3,Sc5_A_6,0.02871059196474124
Sc5_A_4,Sc5_A_6,0.023207833223489627
Sc5_A_5,Sc5_A_6,0.03014030748858587
Sc5_A_6,Sc5_A_6,0.0
Sc5_A_7,Sc5_A_6,0.02605963523291821
Sc5_A_8,Sc5_A_6,0.025830350672437885
Sc5_A_9,Sc5_A_6,0.019100159353187207
Sc5_A_10,Sc5_A_6,0.027836066614495225
Sc5_A_11,Sc5_A_6,0.008621981030358827
Sc5_A_12,Sc5_A_6,0.033328237905771885
Sc5_A_13,Sc5_A_6,0.026460502168991207
Sc5_A_14,Sc5_A_6,0.03196570586102354
Sc5_A_15,Sc5_A_6,0.030007016993293334
Sc5_A_16,Sc5_A_6,0.015725631499624138
Sc5_A_17,Sc5_A_6,0.028339198250600384
Sc5_A_18,Sc5_A_6,0.02047816340366937
Sc5_A_19,Sc5_A_6,0.037660291764306075
Sc5_A_20,Sc5_A_6,0.010435909806738475
Sc5_B_1,Sc5_A_6,0.03225249025178778
Sc5_B_2,Sc5_A_6,0.019789757645865658
Sc5_B_3,Sc5_A_6,0.02881536674994556
Sc5_B_4,Sc5_A_6,0.023301968041730126
Sc5_B_5,Sc5_A_6,0.03117474582443991
Sc5_B_6,Sc5_A_6,0.0010986965874179022
Sc5_B_7,Sc5_A_6,0.027378188659984426
Sc5_B_8,Sc5_A_6,0.027338618316794294
Sc5_B_9,Sc5_A_6,0.019510723255437012
Sc5_B_10,Sc5_A_6,0.028563977328386225
Sc5_B_11,Sc5_A_6,0.010306654092174461
Sc5_B_12,Sc5_A_6,0.03498063744831015
Sc5_B_13,Sc5_A_6,0.026796217810910128
Sc5_B_14,Sc5_A_6,0.033189862311704066
Sc5_B_15,Sc5_A_6,0.031465464759558026
Sc5_B_16,Sc5_A_6,0.016878636019456716
Sc5_B_17,Sc5_A_6,0.029222756438738173
Sc5_B_18,Sc5_A_6,0.021215940799555466
Sc5_B_19,Sc5_A_6,0.03784178856547826
Sc5_B_20,Sc5_A_6,0.01169576716353693
Sc5_C_1,Sc5_A_6,0.03363223587852138
Sc5_C_2,Sc5_A_6,0.020848263996201544
Sc5_C_3,Sc5_A_6,0.029674631432203058
Sc5_C_4,Sc5_A_6,0.02443258469838927
Sc5_C_5,Sc5_A_6,0.03090013639634903
Sc5_C_6,Sc5_A_6,0.0006386327116874035
Sc5_C_7,Sc5_A_6,0.026121260938710145
Sc5_C_8,Sc5_A_6,0.026971356823023207
Sc5_C_9,Sc5_A_6,0.020391960648658558
Sc5_C_10,Sc5_A_6,0.028192018188258672
Sc5_C_11,Sc5_A_6,0.009788860011788914
Sc5_C_12,Sc5_A_6,0.034425467382488306
Sc5_C_13,Sc5_A_6,0.027710648592011
Sc5_C_14,Sc5_A_6,0.03209430068935115
Sc5_C_15,Sc5_A_6,0.03165282511435197
Sc5_C_16,Sc5_A_6,0.017481011970347127
Sc5_C_17,Sc5_A_6,0.028844025864171674
Sc5_C_18,Sc5_A_6,0.021032418995402313
Sc5_C_19,Sc5_A_6,0.03945797831997366
Sc5_C_20,Sc5_A_6,0.010520586644901297
Sc5_A_1,Sc5_A_7,0.026316436748217376
Sc5_A_2,Sc5_A_7,0.02192278776678458
Sc5_A_3,Sc5_A_7,0.023609256272689283
Sc5_A_4,Sc5_A_7,0.019574787213231137
Sc5_A_5,Sc5_A_7,0.021447736244936344
Sc5_A_6,Sc5_A_7,0.02605963523291821
Sc5_A_7,Sc5_A_7,0.0
Sc5_A_8,Sc5_A_7,0.018869552312911986
Sc5_A_9,Sc5_A_7,0.021340859150081215
Sc5_A_10,Sc5_A_7,0.014595708147462583
Sc5_A_11,Sc5_A_7,0.019108831943802973
Sc5_A_12,Sc5_A_7,0.024048643838031625
Sc5_A_13,Sc5_A_7,0.017135563136563947
Sc5_A_14,Sc5_A_7,0.01659890087930882
Sc5_A_15,Sc5_A_7,0.019964683693224905
Sc5_A_16,Sc5_A_7,0.02804278258758841
Sc5_A_17,Sc5_A_7,0.016435774021338334
Sc5_A_18,Sc5_A_7,0.017379330624749834
Sc5_A_19,Sc5_A_7,0.03227251940467046
Sc5_A_20,Sc5_A_7,0.020671829673485242
Sc5_B_1,Sc5_A_7,0.02662489695421366
Sc5_B_2,Sc5_A_7,0.021889291984562353
Sc5_B_3,Sc5_A_7,0.023892594042516535
Sc5_B_4,Sc5_A_7,0.019881633555414724
Sc5_B_5,Sc5_A_7,0.022604585090357676
Sc5_B_6,Sc5_A_7,0.027925377323891
Sc5_B_7,Sc5_A_7,0.0011152532040243912
Sc5_B_8,Sc5_A_7,0.020536530446225165
Sc5_B_9,Sc5_A_7,0.022081035866054033
Sc5_B_10,Sc5_A_7,0.015353855821112705
Sc5_B_11,Sc5_A_7,0.021251613078908993
Sc5_B_12,Sc5_A_7,0.02581343777446765
Sc5_B_13,Sc5_A_7,0.017573734895613202
Sc5_B_14,Sc5_A_7,0.017819783842977333
Sc5_B_15,Sc5_A_7,0.021521275390836037
Sc5_B_16,Sc5_A_7,0.0297321152590585
Sc5_B_17,Sc5_A_7,0.017375974291365726
Sc5_B_18,Sc5_A_7,0.01803507621886624
Sc5_B_19,Sc5_A_7,0.03262502115157362
Sc5_B_20,Sc5_A_7,0.022389695709831514
Sc5_C_1,Sc5_A_7,0.02873248317308763
Sc5_C_2,Sc5_A_7,0.023646985483860794
Sc5_C_3,Sc5_A_7,0.025462206242932273
Sc5_C_4,Sc5_A_7,0.021735168029938468
Sc5_C_5,Sc5_A_7,0.02308142678480274
Sc5_C_6,Sc5_A_7,0.02810346500723504
Sc5_C_7,Sc5_A_7,0.0006354560948020893
Sc5_C_8,Sc5_A_7,0.02090824761833754
Sc5_C_9,Sc5_A_7,0.023662883715371397
Sc5_C_10,Sc5_A_7,0.015729690032201704
Sc5_C_11,Sc5_A_7,0.02139348642386496
Sc5_C_12,Sc5_A_7,0.02597941250171254
Sc5_C_13,Sc5_A_7,0.019239305617323788
Sc5_C_14,Sc5_A_7,0.01744489097586832
Sc5_C_15,Sc5_A_7,0.022446535947775348
Sc5_C_16,Sc5_A_7,0.031021649528525264
Sc5_C_17,Sc5_A_7,0.017724135083779124
Sc5_C_18,Sc5_A_7,0.018570605506858295
Sc5_C_19,Sc5_A_7,0.03495044819512272
Sc5_C_20,Sc5_A_7,0.0218817077569452
Sc5_A_1,Sc5_A_8,0.022548126253723266
Sc5_A_2,Sc5_A_8,0.019401461462921432
Sc5_A_3,Sc5_A_8,0.022186390681179335
